,Price,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Status
1757,484981,0,22863,2,6,2,3122,3886,2002,108,1,1
1758,203604,0,14986,1,1,3,1990,7829,1992,47,0,0
1759,634518,3,18795,0,2,1,621,5600,2022,6,2,0
1760,1384056,0,89688,0,1,1,1903,4803,1951,55,1,1
1761,476564,0,45136,3,3,3,731,7083,1992,67,2,0
1762,942562,0,39321,1,2,4,3339,3566,1976,118,1,1
1763,991924,1,45099,0,6,2,1850,1959,1975,25,2,0
1764,1334500,0,75339,1,2,2,848,7441,1969,90,0,1
1765,472624,2,55582,3,4,3,1455,2776,2021,19,1,1
1766,779212,3,74405,0,4,2,826,2188,1981,99,2,2
1767,1464464,3,67980,0,4,1,3890,1016,2014,69,4,0
1768,455746,3,24295,4,3,1,869,2109,2006,117,0,2
1769,1267990,1,73870,3,2,2,1636,9803,1994,36,0,1
1770,942400,2,53719,2,3,1,1748,6213,1995,88,3,1
1771,948826,4,94653,1,5,3,1382,2005,1982,15,3,0
1772,323148,3,11161,4,4,4,2206,1872,1981,46,2,2
1773,385824,4,36942,1,4,1,2132,1110,1952,2,1,2
1774,451523,3,89282,4,4,4,1188,7036,1969,104,3,2
1775,290051,3,23484,1,2,2,1802,8381,1983,33,0,0
1776,964260,1,99833,0,4,3,3898,4407,2004,8,1,2
1777,969325,0,21246,1,3,1,3227,8308,1955,12,1,1
1778,278862,0,27368,4,2,4,3250,6051,1969,62,4,1
1779,1233537,1,48649,4,4,4,2420,5481,2005,109,1,2
1780,127143,2,77686,2,3,1,1796,3596,2007,84,4,1
1781,935219,1,87095,0,2,1,3013,3985,1992,116,0,1
1782,1173683,3,31733,2,3,1,1578,2603,2014,25,4,2
1783,1266532,4,41775,0,4,4,1475,9331,1987,43,4,0
1784,924794,4,38499,3,6,3,3579,4662,1995,98,4,0
1785,402250,4,54158,1,3,1,3450,2632,1962,93,1,0
1786,889745,2,39086,4,2,1,1616,8257,1994,91,2,2
1787,1450914,3,50594,1,2,3,3565,1910,1979,89,4,0
1788,879570,0,57121,2,6,4,3123,6375,2008,11,0,0
1789,1276754,1,14869,0,5,2,1281,5710,2012,100,0,1
1790,632140,0,16558,3,1,4,3864,9789,2007,96,2,1
1791,829817,4,74559,4,1,2,3812,1453,1963,120,0,0
1792,250343,4,59168,0,5,2,1886,8226,2004,32,1,1
1793,993426,3,81788,0,1,2,1988,2237,1999,83,0,1
1794,992809,2,99458,2,1,2,2551,2042,1951,25,1,0
1795,633814,4,63394,4,5,1,1999,4541,1991,36,3,2
1796,1174412,1,54265,0,2,4,2364,4964,1971,106,0,0
1797,977721,0,47215,1,4,4,2991,8023,1984,31,0,1
1798,1109257,2,81002,2,1,2,3227,1628,1973,67,4,0
1799,423729,4,60302,2,2,1,802,5047,1988,48,1,2
1800,424673,2,27614,0,4,2,2464,5074,1956,20,0,2
1801,1192506,4,24515,2,6,1,2359,3646,1987,113,2,0
1802,1099602,2,18166,3,6,1,1457,8626,2014,18,0,0
1803,206508,2,73499,2,5,3,1385,8648,2017,96,0,2
1804,692345,0,20838,0,2,3,1062,1226,2022,84,1,2
1805,1232947,3,47585,1,5,4,2484,7894,1970,83,4,1
1806,1430971,0,42583,1,5,1,643,1361,1992,2,4,2
1807,901849,4,29419,1,2,1,3687,4499,1969,108,4,0
1808,1117002,0,48794,2,6,4,1080,7567,2015,15,1,0
1809,1462110,1,74534,3,2,4,3838,4678,2018,49,0,2
1810,443507,0,79704,1,2,1,3517,1384,1952,111,1,1
1811,786855,2,82216,1,2,4,1173,8666,2000,18,1,0
1812,222555,1,42151,0,2,2,2242,2758,2002,85,4,0
1813,772844,0,48506,3,4,1,2290,6616,1981,93,4,0
1814,781461,2,99411,2,2,1,1230,7208,1989,74,3,2
1815,672743,2,75044,3,3,1,3979,2797,1967,94,1,1
1816,1183386,1,64043,4,1,4,2270,4520,1957,71,2,2
1817,1440454,0,24208,0,3,4,788,8387,1962,59,1,2
1818,1249372,1,12824,0,1,2,2646,4065,1994,72,4,2
1819,1491915,2,24833,3,6,4,1101,2980,1990,54,1,2
1820,841296,2,74923,0,6,4,1640,6607,1951,36,0,2
1821,1363186,0,91225,0,1,1,1055,8615,2022,22,0,0
1822,1458415,0,55613,1,2,4,3754,5717,1958,107,1,2
1823,908122,4,98765,4,4,1,3122,9721,1975,79,2,0
1824,127390,4,13791,3,4,2,3213,1109,1957,89,2,1
1825,1039105,3,30020,1,4,2,1775,4168,1989,51,4,1
1826,831403,1,10580,3,5,3,632,7673,2010,89,0,0
1827,716358,2,90175,3,3,4,3973,3348,2018,101,2,0
1828,651627,1,55660,0,5,1,2412,7316,1999,117,4,1
1829,981826,3,80255,3,6,4,1004,7193,1952,66,4,0
1830,712624,1,85304,4,5,2,812,9195,1983,103,2,0
1831,801696,0,49816,3,6,3,3949,8129,2008,70,1,0
1832,717467,4,47109,1,3,3,3444,2183,1969,120,0,0
1833,273905,2,49587,3,3,4,1394,5162,2018,8,0,0
1834,330016,2,96526,1,3,4,2660,8584,1990,68,0,0
1835,1020669,3,38046,2,1,2,3057,2530,1952,78,3,2
1836,824375,3,60417,2,5,3,2280,4091,1979,27,4,1
1837,311629,2,73855,4,3,1,1924,5435,2021,55,0,1
1838,867206,1,55397,4,5,2,2862,9384,1987,62,1,2
1839,796329,4,86142,4,3,4,1939,4173,1964,84,3,1
1840,856876,0,41561,3,1,1,3127,2587,1962,50,3,0
1841,1420675,2,85564,1,3,1,2402,3542,1971,33,3,1
1842,617620,4,79196,4,3,4,2906,3840,2021,112,2,2
1843,414754,0,86532,0,5,2,1932,3415,1984,110,3,1
1844,1470699,3,29047,0,2,4,2266,6534,2011,95,2,2
1845,1254861,4,52094,0,3,2,1929,5887,1977,12,2,2
1846,199191,4,68735,2,4,2,682,9103,1990,85,4,2
1847,177022,0,98694,0,6,3,1385,7713,2005,39,4,1
1848,1022640,1,16519,2,4,1,3109,5757,1985,46,2,1
1849,271192,4,91208,1,2,4,3869,8315,2012,67,3,0
1850,338004,0,58030,1,4,4,3871,7018,1981,81,2,1
1851,732123,4,13564,1,5,2,1657,5304,1998,27,1,2
1852,885498,1,77472,1,6,1,2755,4268,2013,110,2,2
1853,778574,2,94078,3,1,1,2113,9966,1988,2,2,0
1854,1491852,3,49251,2,6,2,3182,4947,1969,36,4,0
1855,1340655,0,74333,1,2,4,3275,8269,1994,57,0,2
1856,1157118,3,82020,0,3,3,2900,2311,2016,112,4,0
1857,624172,0,58626,0,6,3,1607,6024,2022,26,1,0
1858,1318586,0,73201,0,3,1,3154,4410,1952,37,4,2
1859,958904,3,38521,0,4,3,1083,7167,1970,97,4,1
1860,1213198,3,35007,4,3,1,1022,9130,1989,52,3,0
1861,1429416,3,59418,3,4,2,1869,6115,1979,66,3,2
1862,1160505,1,88644,3,6,3,3033,3484,1966,38,1,0
1863,734444,4,57158,3,4,1,1753,9075,1968,63,4,0
1864,606184,0,12532,2,6,2,2192,9466,1998,65,1,2
1865,1043199,0,79672,2,4,3,2729,4190,1965,99,3,2
1866,287475,2,53411,0,5,4,849,7517,2022,97,2,2
1867,262684,4,45612,0,2,1,2851,4284,2010,3,0,0
1868,1496345,3,64384,1,3,2,2570,8129,1978,107,4,2
1869,1322012,4,57352,1,1,4,815,1114,2016,26,0,2
1870,450980,2,44660,3,3,1,3967,9785,2021,53,3,2
1871,1041999,1,14871,0,5,1,2052,8704,1976,9,0,1
1872,193541,3,33243,2,1,1,1094,6376,1962,67,3,1
1873,816755,1,31199,1,3,4,1218,2965,1962,62,0,1
1874,347514,4,61889,2,3,2,1510,6197,2001,77,3,2
1875,112180,2,93475,3,4,1,1148,9249,2017,59,3,0
1876,1184343,3,94949,2,2,4,3886,1489,1957,90,1,1
1877,1279191,2,49155,0,5,2,3070,7268,1957,11,4,0
1878,349997,3,17898,0,3,2,1961,9625,1969,45,2,1
1879,911746,4,85654,2,3,4,815,7925,2017,39,0,2
1880,816254,4,22485,1,5,1,1655,1278,1950,45,3,1
1881,838822,2,77190,4,6,1,745,3375,1979,65,1,1
1882,393230,2,74608,2,5,3,3177,5099,1995,24,0,0
1883,225327,4,85430,4,6,4,2722,1438,2015,25,4,2
1884,118489,3,75915,0,3,4,3097,3307,2013,14,1,2
1885,565668,2,24761,0,1,4,2731,3353,1968,88,2,2
1886,980511,3,72503,1,3,1,2913,5963,1967,32,1,0
1887,938654,3,95615,3,1,3,1083,6836,2000,74,0,1
1888,512474,0,58601,4,5,3,1228,1347,2004,69,3,2
1889,1413904,3,25297,4,6,1,1532,3781,1992,4,2,2
1890,1228673,0,49968,0,3,2,3216,4235,2009,20,1,2
1891,254946,2,25867,1,5,1,2870,6069,2008,118,3,0
1892,563319,3,79585,2,1,1,1753,4728,1954,2,2,1
1893,766154,0,41583,3,2,1,884,4582,1953,12,4,2
1894,770630,0,17167,2,6,2,3143,1460,2017,56,0,1
1895,1417864,4,64492,3,2,4,2400,8907,2013,107,4,2
1896,835837,0,16887,2,6,1,3140,5712,1958,104,2,1
1897,479296,4,90874,0,1,1,3716,1379,2003,117,0,2
1898,304055,0,53066,0,4,3,1244,3586,2022,72,0,2
1899,333354,3,28138,2,6,3,3079,5682,2005,41,0,2
1900,462942,1,21056,1,6,1,1380,5869,1996,31,4,2
1901,100359,2,70372,1,4,3,3154,8288,1999,118,1,0
1902,861114,4,57003,1,5,2,2370,7058,2010,59,2,2
1903,781259,1,34275,1,3,4,3946,4938,2010,88,1,2
1904,260105,3,69070,1,1,3,3188,1006,1990,91,1,1
1905,1304257,0,52305,0,4,3,1608,2413,1975,88,0,0
1906,934181,1,54344,1,6,1,3887,1045,1976,100,0,0
1907,830727,4,49783,1,3,4,811,9209,1956,97,3,0
1908,1387365,0,44922,1,6,4,1828,5916,1974,71,0,1
1909,1198238,2,67646,0,2,2,3554,1189,1971,28,2,2
1910,1087111,1,43139,1,1,3,3575,6578,1963,5,2,1
1911,438591,2,60095,0,1,2,2724,5688,1971,110,1,0
1912,180214,1,65504,4,5,2,2579,3469,1979,108,3,0
1913,1140983,4,28163,2,2,3,1615,2997,1971,29,0,0
1914,831489,1,81107,0,2,3,2454,9981,1992,3,1,1
1915,137256,3,53430,2,5,3,2807,2721,1955,73,2,0
1916,919464,2,67859,3,4,2,3063,1184,1981,66,4,2
1917,232686,0,14659,3,3,3,1144,6726,1964,104,1,0
1918,1376734,3,66643,3,4,1,1414,7638,1983,11,0,2
1919,888753,4,67726,0,4,2,3862,4850,2009,16,4,0
1920,307504,4,27037,1,5,2,661,3863,2019,84,0,2
1921,592036,1,64507,0,4,2,1323,3600,1952,62,2,2
1922,669294,2,92519,0,3,1,1800,2305,2005,18,1,2
1923,1185896,2,85052,1,6,3,667,6216,1977,90,0,2
1924,728521,3,91990,2,1,1,3960,8959,1967,48,1,0
1925,609946,1,67992,2,5,1,3452,3588,1980,92,3,0
1926,311291,2,93328,3,2,1,2840,8445,1994,109,2,0
1927,669489,4,44960,0,6,4,2555,5225,2003,36,4,1
1928,906981,3,85377,1,5,1,3282,9275,1986,48,2,0
1929,512415,1,32122,3,5,4,2444,2773,1991,112,0,1
1930,362598,1,63109,0,2,4,635,4053,1971,68,0,1
1931,636492,2,29497,2,4,2,2221,2772,1980,98,2,0
1932,140316,2,22614,3,1,4,1566,7650,1956,19,2,1
1933,547648,3,17597,2,4,3,977,7248,1993,23,3,0
1934,889625,2,50727,3,3,3,1827,9471,2005,14,0,2
1935,1432283,3,22202,3,1,3,3063,3574,1987,98,3,2
1936,1017089,3,32625,3,1,4,3510,7635,2012,116,2,1
1937,945919,3,99077,2,4,3,3461,8702,1988,95,2,0
1938,1312269,4,31277,0,6,1,2571,7284,2011,69,3,0
1939,1052897,0,37973,3,1,2,3832,9081,1964,14,0,0
1940,1270604,0,78518,3,5,3,1201,1993,1963,86,3,2
1941,959885,1,19495,0,5,1,1809,4278,1988,116,1,1
1942,1155502,1,91480,3,3,2,1452,4743,2011,61,3,2
1943,572120,0,93059,2,1,4,3185,3030,1987,51,1,0
1944,279494,3,36616,2,2,2,2357,5185,1957,25,0,2
1945,165820,2,53456,1,1,3,2934,1484,2001,4,4,1
1946,761374,2,55641,2,6,1,2681,3662,2013,115,4,2
1947,922569,3,23424,1,5,2,3202,1468,1992,66,1,0
1948,968119,3,75241,2,3,2,1908,3178,1970,64,0,0
1949,1136535,0,37778,2,3,3,3716,1646,1967,47,1,2
1950,1285850,0,19568,4,5,3,1151,5402,2016,56,0,0
1951,409046,1,10334,3,2,2,1655,8013,1995,92,1,2
1952,444640,3,58326,0,6,2,1714,2999,1962,107,3,1
1953,1104138,1,48435,0,2,2,2236,7897,2005,39,4,0
1954,963007,0,83139,2,4,1,1174,7019,1976,114,2,2
1955,1335972,2,55598,3,6,4,2936,5090,1970,38,2,2
1956,1262355,0,49075,3,2,2,2387,4993,1974,13,0,0
1957,892712,2,97171,3,6,2,1370,4487,1974,11,4,1
1958,1407692,3,52184,4,3,4,3929,9053,2004,67,0,1
1959,1207592,4,12658,0,1,2,1078,7511,2021,82,3,1
1960,457764,1,79098,1,6,1,610,2830,2012,18,1,2
1961,1465859,2,12670,4,6,4,1401,8075,1978,10,2,1
1962,579088,2,33000,2,2,1,771,1654,2005,2,0,1
1963,824024,2,34584,4,5,4,3118,5948,1992,48,3,2
1964,886354,2,14344,0,4,4,698,7266,2004,48,3,2
1965,357599,4,21963,4,2,1,852,5560,1950,75,0,1
1966,1110404,1,32546,4,3,2,1433,1541,1968,76,3,2
1967,1146308,0,39951,2,2,4,856,6238,1952,102,2,2
1968,1209445,2,16246,3,1,1,2888,6119,1950,79,4,2
1969,469613,3,35455,1,6,4,1299,5533,2009,84,1,2
1970,1482350,1,78192,4,6,3,3928,8181,2009,86,3,1
1971,590041,1,63105,2,3,1,3236,2657,1953,17,0,0
1972,1259240,3,57203,0,6,2,894,8876,1974,68,3,1
1973,622890,2,45847,1,3,2,944,3051,1977,29,4,2
1974,1012943,2,60641,0,1,3,2126,6335,2017,18,3,1
1975,679034,2,37566,2,1,3,2862,8852,2016,69,0,2
1976,916544,2,96591,2,5,4,3739,8398,1997,52,4,1
1977,999564,2,25541,4,2,2,2055,6683,1984,104,0,1
1978,969242,4,69345,2,6,4,2176,1436,1970,32,4,1
1979,1364134,4,12385,1,2,3,1663,7361,2015,75,0,0
1980,887213,1,99474,1,4,3,3458,2761,1982,3,0,0
1981,1284963,1,78338,2,1,3,2467,5508,1971,42,1,1
1982,391248,1,64500,3,6,1,1326,9805,2010,72,4,0
1983,1288078,3,29707,0,5,3,2055,7958,1970,25,3,2
1984,968615,0,60175,4,6,4,1516,2170,2006,81,0,1
1985,1218958,2,44426,0,4,1,3699,1187,2020,119,4,1
1986,1492072,3,62271,4,3,4,1590,4301,1950,116,3,2
1987,583720,4,70050,4,2,3,1791,3104,1993,79,4,1
1988,627152,2,19584,3,5,4,1988,3003,1996,64,3,2
1989,1060065,3,13737,4,5,1,1533,4105,1994,83,2,2
1990,781564,2,12697,4,6,3,2593,5638,1986,117,0,0
1991,1164379,4,57058,2,5,2,2720,7791,1964,44,2,1
1992,891896,4,12184,0,6,1,998,9749,1970,87,1,1
1993,866451,4,51915,0,2,4,1471,5605,1994,118,4,2
1994,946285,0,11490,2,5,4,3392,1371,2017,77,0,2
1995,913221,1,29033,0,5,1,2480,6351,1956,13,1,1
1996,981044,0,54993,0,4,3,3512,4318,2007,27,3,1
1997,1411056,4,68667,3,6,3,1648,6405,1990,65,2,1
1998,1460281,3,47929,3,5,2,2900,7671,1993,72,1,2
1999,215543,3,66456,2,6,4,2894,8414,1959,30,3,2
2000,522250,3,75023,0,4,4,2878,1563,1983,68,4,1
2001,1360547,2,36123,2,5,2,607,8745,1997,86,1,1
2002,120368,4,42352,2,6,1,3817,1554,1993,90,3,0
2003,817577,4,70953,4,6,3,1422,9790,1958,67,0,0
2004,501201,1,45081,3,1,3,3036,8954,1967,78,3,0
2005,136647,1,83045,1,1,3,1506,4183,1979,28,4,1
2006,634979,4,29514,2,6,1,2399,5002,2002,31,2,0
2007,1013184,3,84198,1,6,3,2022,7868,1955,19,2,1
2008,119460,2,77681,3,6,3,1615,2049,1989,106,4,1
2009,1424590,4,49105,3,3,1,3728,9614,1990,106,1,1
2010,1392483,4,29839,4,4,1,1118,1722,2012,57,4,1
2011,1063342,2,17275,1,1,4,1355,2015,1992,32,2,1
2012,800635,3,24689,2,6,4,824,3403,1987,55,3,0
2013,795509,0,42271,2,4,1,3704,7253,1986,23,2,1
2014,589404,3,21158,2,6,4,3082,9611,1991,40,2,2
2015,422841,3,14696,3,3,4,1502,8891,2002,72,0,1
2016,301837,3,34517,3,1,4,2617,3030,2015,106,3,1
2017,190609,4,93066,3,6,3,3228,9175,2004,13,3,2
2018,1294331,1,67228,0,1,2,3753,4999,2003,118,0,1
2019,992302,4,92828,0,5,3,3379,8722,1982,32,4,2
2020,109684,1,54178,0,3,3,778,2076,1956,26,4,1
2021,1202188,3,14862,0,1,1,965,2591,2019,107,3,1
2022,1445626,0,42379,3,2,1,957,9039,1999,107,0,2
2023,454587,4,68312,4,5,4,2976,8446,1980,63,3,0
2024,793154,3,96844,1,6,2,2842,1409,1964,105,4,1
2025,1389237,2,36216,3,4,4,3554,8879,1969,77,3,1
2026,1223253,4,76098,4,1,1,809,5686,1997,99,0,1
2027,1483606,0,11217,1,4,4,3433,8275,1991,114,3,2
2028,964953,1,45712,2,1,2,1400,1089,1974,61,1,0
2029,481357,4,54997,2,3,2,627,9930,2006,8,0,2
2030,517860,0,21350,4,5,1,1768,4280,1997,111,1,1
2031,1147016,4,65526,0,4,1,2843,8340,1991,84,4,0
2032,474697,2,74303,3,6,3,1098,4948,1974,65,2,0
2033,673167,4,31215,4,2,2,1231,5771,1999,10,2,0
2034,1177337,2,52410,2,2,4,3422,4496,1985,32,2,1
2035,328206,4,68317,0,4,1,2224,3750,1974,105,1,1
2036,880890,2,91711,3,3,1,2790,6966,1986,43,4,2
2037,1403310,1,79724,1,4,4,2690,2493,2009,44,2,1
2038,869770,4,56536,2,5,1,2065,2677,1996,52,4,1
2039,552081,4,18648,0,3,3,3314,6129,1964,57,0,1
2040,876517,2,81929,3,6,2,3789,3783,1977,54,1,2
2041,547912,1,20851,1,3,4,3622,2452,1972,13,0,0
2042,154706,4,72148,4,6,2,3297,8824,2009,50,1,2
2043,301157,1,25999,1,1,4,3688,5933,2006,93,4,0
2044,378010,2,22975,0,1,3,3730,9083,2006,78,3,2
2045,1292371,0,35646,4,2,2,3450,2492,1968,110,0,0
2046,917243,4,52206,3,5,2,2997,2622,1996,89,2,1
2047,1417682,2,64667,2,4,4,628,9590,2018,5,3,2
2048,575289,0,62369,2,5,3,904,3576,1954,54,2,1
2049,1175776,3,91039,3,4,4,1572,5622,1995,65,0,0
2050,784779,4,46321,3,2,3,3777,9177,2006,28,4,1
2051,163960,1,13319,0,2,4,2765,8936,2021,67,4,1
2052,979634,2,16968,1,6,4,3494,4969,1977,41,3,1
2053,366009,0,92818,0,5,1,3019,6247,1971,115,1,1
2054,740412,3,68978,0,1,1,1490,5205,1958,63,3,1
2055,810968,0,62758,3,3,2,3904,4219,1956,112,0,2
2056,1291690,3,19349,1,6,4,1351,5582,1961,88,1,2
2057,240229,1,48055,4,6,3,1051,7416,1974,69,4,2
2058,991672,2,59736,2,1,3,602,9567,1977,45,2,1
2059,1134606,4,74766,1,3,1,2236,3820,2016,88,3,1
2060,124477,0,91628,1,3,1,1495,2449,2004,111,1,2
2061,749601,0,83413,3,4,4,2383,6304,1988,11,1,1
2062,1327823,1,41731,2,4,1,1198,9580,1999,95,3,2
2063,1246677,4,93817,1,3,3,766,6790,2014,69,3,1
2064,380139,0,91641,3,4,1,2114,6303,1995,72,4,1
2065,1107780,1,71445,1,6,4,1147,3928,1992,92,4,2
2066,144023,3,30564,4,6,4,2855,6831,1987,115,0,2
2067,1387365,4,76206,2,6,4,1017,3635,2021,37,4,2
2068,1305625,4,71220,3,2,2,3604,2479,1992,9,0,1
2069,270245,1,73252,3,5,2,3727,6955,1951,55,0,0
2070,1445658,2,57265,2,3,2,1424,1967,1962,63,0,0
2071,341634,1,54611,0,3,2,3472,1393,1984,47,3,0
2072,1321533,4,62332,1,2,3,2908,4547,2022,43,0,0
2073,377258,4,42736,0,6,2,3769,7471,1965,11,4,2
2074,581754,2,37877,1,3,2,2117,1249,1953,112,1,0
2075,1127603,2,30883,4,1,2,1817,5191,1990,39,4,1
2076,989898,4,58605,2,3,2,1567,1551,2011,118,0,1
2077,1412041,0,93941,0,4,3,3739,3026,2009,119,0,0
2078,264357,1,75225,3,2,1,941,6207,1984,60,1,2
2079,775233,3,18089,1,2,1,2887,4616,2015,10,2,0
2080,864731,2,13531,0,6,4,3706,1068,1963,103,3,0
2081,233598,2,49878,2,4,2,1766,6977,1991,27,0,1
2082,1063868,4,96466,4,5,3,3750,3199,1984,103,1,2
2083,688429,0,19174,4,2,1,3916,9776,1988,83,2,0
2084,998003,0,32179,2,2,2,2480,9940,1954,31,3,1
2085,900787,2,35096,1,5,3,3910,1805,1970,21,0,1
2086,695115,0,42123,3,5,3,2280,8446,1966,10,4,1
2087,572175,4,90436,2,6,2,3204,6527,2018,73,4,1
2088,517449,4,80159,0,3,3,2930,4969,1961,52,0,0
2089,1486590,0,59014,2,2,1,2058,2891,1999,72,4,2
2090,373305,0,88744,0,5,3,3062,7555,1960,67,4,0
2091,748347,2,60507,1,3,3,2530,6060,1976,100,0,1
2092,1492926,3,62447,4,1,2,2575,3936,2022,115,0,2
2093,1376673,1,25054,0,6,1,2808,2102,1975,104,0,0
2094,554163,1,66487,3,6,1,3338,1279,2009,90,3,0
2095,752210,2,42611,3,6,4,1950,3558,1990,80,3,2
2096,1014846,0,46903,1,5,2,3385,7762,2018,18,2,2
2097,894259,0,12761,4,3,1,3401,2796,1993,83,4,2
2098,850639,4,80491,4,2,4,2580,3554,1991,103,4,1
2099,446902,4,66081,1,4,4,1644,8549,2022,40,1,2
2100,957764,1,16392,0,1,4,1526,8865,1979,45,2,0
2101,1450619,2,62413,3,3,4,3104,5719,1980,82,3,0
2102,556635,3,81825,0,1,3,3984,6750,2008,62,2,0
2103,925973,2,92292,1,4,3,1407,4888,1993,87,3,1
2104,1347555,4,85224,0,4,3,3489,6783,1998,21,2,2
2105,402637,4,59545,2,6,3,3647,1557,1976,108,2,0
2106,1185143,1,69880,2,1,4,2484,6400,1951,23,3,2
2107,730231,0,22001,0,3,4,3842,1098,1982,55,0,0
2108,1257066,1,14171,2,1,3,1389,3200,2009,110,1,2
2109,230868,2,81379,3,5,4,2402,6454,1996,92,1,0
2110,734091,3,28912,4,4,1,3877,8330,1978,60,0,2
2111,1144014,1,91991,2,1,3,3340,2973,1989,82,1,0
2112,449307,1,69470,3,3,3,2959,8347,2023,88,2,1
2113,1379623,0,97298,2,4,3,1047,2456,1989,55,1,0
2114,245230,3,84305,1,3,2,3163,8284,1989,94,2,0
2115,549210,3,84314,2,2,3,1041,7976,1950,7,2,2
2116,458215,3,51208,0,2,1,1941,4142,2022,107,4,1
2117,567245,1,73045,4,3,4,2194,5588,2006,33,4,0
2118,1342248,3,72249,2,3,2,1668,7798,1963,12,3,1
2119,1368329,4,57861,2,6,2,3127,1874,1986,85,0,0
2120,963301,2,60157,2,3,2,3396,5199,1963,60,3,0
2121,502165,2,41797,0,3,2,2169,1344,1957,36,2,2
2122,792152,0,20922,3,3,1,3023,4813,2010,116,0,2
2123,1482167,4,84600,4,2,1,652,6031,1967,87,4,2
2124,683910,2,79056,2,2,3,747,8973,1995,107,0,2
2125,992882,0,93607,2,5,4,3628,6969,1984,118,1,0
2126,254470,3,60875,0,3,2,2293,4954,1993,4,1,0
2127,1094698,0,21097,0,4,4,1540,6068,2017,47,3,1
2128,541873,4,79825,2,1,3,3224,1128,1965,100,2,1
2129,1328262,3,99660,3,2,4,925,1975,2013,69,1,2
2130,1380476,2,51838,4,4,4,1395,2554,1960,67,4,1
2131,1095716,2,52087,0,4,1,1476,9187,2000,22,0,2
2132,998749,3,35530,3,6,3,2905,7062,1964,66,4,1
2133,1102499,3,13222,2,6,4,2538,4510,1984,35,1,2
2134,1064819,1,38613,1,2,1,1335,4113,1982,71,0,0
2135,173580,0,12309,2,4,2,3603,5090,1974,109,0,0
2136,507209,4,95350,1,4,2,1126,3093,1959,97,4,1
2137,664032,1,62583,3,1,3,670,4921,1996,17,4,2
2138,824851,3,66109,2,3,4,2566,4783,1968,59,4,0
2139,345717,4,87803,4,3,4,1243,6073,2008,36,3,1
2140,1012634,2,16022,0,3,4,3224,4508,1952,22,1,2
2141,175100,1,97674,2,3,2,1511,3608,1956,66,3,1
2142,911898,3,62559,1,2,3,920,4728,1989,12,2,0
2143,507926,2,98562,3,5,3,815,2426,2006,50,1,2
2144,551347,2,18019,3,2,4,2567,5847,2002,42,0,1
2145,1108587,4,89641,4,2,2,3297,6952,2020,84,2,2
2146,1339653,3,44504,1,5,3,1610,1096,1953,13,1,0
2147,698605,1,44449,2,2,2,603,7069,1959,90,4,2
2148,153639,4,37560,2,5,2,1109,1425,1967,30,3,0
2149,1252631,0,92901,4,1,4,1560,8607,1989,62,0,1
2150,799196,3,97723,4,6,3,3769,1397,2007,73,1,2
2151,581762,0,88406,4,3,1,916,6496,1971,120,0,2
2152,868758,0,64363,2,4,2,1770,2786,1988,88,4,0
2153,1477408,3,18958,4,1,4,1737,7580,1980,110,1,0
2154,766178,2,82125,0,3,3,3053,7488,2018,9,2,1
2155,959249,1,56664,0,3,2,2122,6716,2008,8,1,1
2156,238077,3,23062,1,1,2,3368,9679,1965,83,4,0
2157,1403108,4,20961,3,1,2,1706,2820,2016,90,2,2
2158,794121,0,50273,0,6,4,3102,8603,1953,114,4,1
2159,1465314,3,43420,2,3,4,1093,3089,1970,42,3,2
2160,493055,1,92407,3,5,1,825,7352,1965,24,1,1
2161,1167277,0,34454,2,3,4,2439,5763,1979,111,3,2
2162,1010631,1,87356,3,6,1,997,1478,2003,73,4,2
2163,639426,2,75868,0,3,1,2496,6790,2007,71,0,2
2164,485523,2,65166,4,6,4,2857,2065,1999,54,2,1
2165,1110522,0,69272,4,5,3,3052,4381,2018,81,3,1
2166,550158,2,88216,1,6,2,3444,2503,1954,106,4,2
2167,1050654,3,90147,1,1,3,2429,4992,1971,64,4,1
2168,512547,2,91809,1,4,2,1297,3698,1956,113,4,1
2169,729920,1,20151,1,6,3,2181,4515,2015,3,1,0
2170,1423548,0,68236,3,4,4,1109,9449,2002,10,4,1
2171,888455,3,39067,2,6,2,3898,2000,1955,16,2,1
2172,867045,1,49782,1,1,2,3257,7096,1998,39,3,2
2173,388016,4,12037,4,2,4,3064,5829,2002,53,4,1
2174,277024,2,72224,0,3,2,1723,4001,2012,21,1,0
2175,643713,1,34706,0,3,4,651,8974,1999,18,1,2
2176,1309159,1,16982,1,3,3,3933,1000,1981,28,2,2
2177,767118,4,35549,2,5,3,885,8073,1957,89,3,2
2178,1077526,0,85014,1,4,2,3264,5699,1990,87,1,2
2179,1443890,0,46959,4,5,4,1836,2151,1988,39,4,1
2180,1157354,0,21860,0,3,1,2179,9052,1979,100,3,1
2181,402339,3,93478,0,1,4,3585,6337,1977,56,2,2
2182,635830,0,63899,0,4,1,1484,1302,1950,73,3,2
2183,561390,2,88464,0,1,4,3335,5930,1991,78,4,1
2184,1376066,2,36185,3,1,2,2856,3603,2005,25,2,2
2185,154749,1,35075,3,1,1,3967,5193,1962,100,2,1
2186,600024,4,82166,2,4,2,2753,7661,2004,118,3,2
2187,732661,1,19992,4,6,1,3060,9324,1990,109,2,1
2188,1242489,1,40319,1,2,1,2271,9042,2001,115,3,0
